년도,제목,본문,링크
2021,'탤런트 이시언' 한강뷰 로또아파트도 '6개월만 4억 빠졌다' … 맥 못추...,'탤런트 이시언' 한강뷰 로또아파트도 '6개월만 4억 빠졌다' … 맥 못추는 동작구 집값  | Save Internet 뉴데일리 뉴데일리 VOD뉴스 최신기사 정책 산업 부동산 IT·전자 금융 증권 유통 제약·의료 전국뉴스 대구·경북 충청·세종 호남·제주 경기·인천 부산·경남 강원 뉴데일리 TV 포토 뉴스레터 글자크기 가 가 가 가 음성으로 듣기 공유하기 기사 공유하기 페이스북 X(트위터) 카카오 텔레그램 네이버 밴드 메일 링크복사 https://biz.newdaily.co.kr/site/data/html/2025/02/07/2025020700061.html 홈 다크모드 뉴데일리 정치·사회·일반 경제 전국뉴스 대구·경북 충청·세종 호남·제주 경기·인천 부산·경남 강원 안내 회사소개 광고문의 인재채용 기사제보 뉴데일리 VOD뉴스 최신기사 정책 산업 부동산 IT·전자 금융 증권 유통 제약·의료 TV 포토 뉴스레터 뉴데일리 검색 '탤런트 이시언' 한강뷰 로또아파트도 '6개월만 4억 빠졌다',https://biz.newdaily.co.kr/site/data/html/2025/02/07/2025020700061.html
2021,"버티면 오르는 안전자산 ‘수도권 아파트’, 신축은 이곳 노려라","버티면 오르는 안전자산 ‘수도권 아파트’, 신축은 이곳 노려라 | 서울경제 주 메뉴 바로가기 본문내용 바로가기 시그널 디센터 라이프점프 서울경제TV 미주한국일보 라디오서울 전종목시세 e-Paper 구독안내 로그인 기자 구독 연재 구독 저장 기사 회원정보 로그아웃 이전 다음 전체메뉴 검색 전체메뉴 증권 지수정보 종목정보 국내증시 공시 종목·투자전략 정책 해외증시 채권 재테크 IB&Deal 증권정보 증권일반 News봇 부동산 정책·제도 분양 주택 오피스·상가·토지 건설업계 간접투자 부동산일반 경제·금융 경제동향 정책 공기업 경제분석 금융정책 은행 카드 보험 제2금융 재테크 금융가 경제·금융일반 산업 기업 중기·벤처 생활 IT 바이오 산업일반 정치 대통령실 국회·정당·정책 총리실 통일·외교·안보 정치일반 사회 사회일반 전국 사회이슈 피플 국제 정치·사회 경제·마켓 기업 인물·화제 국제일반 오피니언 사설 사내칼럼 사외칼럼 문화·스포츠 헬스 라이프 문화 방송·연예 스포츠 자동차 서경골프 골프",https://www.sedaily.com/NewsView/2GOV3NSFY1
2021,대전 아파트 매입 '큰손' 된 30대… 최근 2년 40대 추월,대전 아파트 매입 ‘큰손’ 된 30대… 최근 2년 40대 추월 < 지역경제 < 경제/과학 < 기사본문 - 충청투데이 주요서비스 바로가기 본문 바로가기 매체정보 바로가기 로그인 바로가기 기사검색 바로가기 전체서비스 바로가기 상단영역 2025-02-07 17:14 (금) 전체메뉴 기사검색 기사검색 검색 닫기 정치·행정 경제 사회 문화 스포츠 사람들 오피니언 충투TV 로그인 회원가입 기사제보 지면보기 구독신청 본문영역 현재위치 홈 경제/과학 지역경제 대전 아파트 매입 ‘큰손’ 된 30대… 최근 2년 40대 추월 이전 기사보기 다음 기사보기 기자명 윤경식 기자 승인 2025년 02월 06일 16시 08분 지면게재일 2025년 02월 07일 금요일 지면 6면 지면보기 SNS 기사보내기 페이스북(으)로 기사보내기 트위터(으)로 기사보내기 카카오스토리(으)로 기사보내기 카카오톡(으)로 기사보내기 URL복사(으)로 기사보내기 이메일(으)로 기사보내기 다른 공유 찾기 이 기사를 공유합니다 페이스북(,https://www.cctoday.co.kr/news/articleView.html?idxno=2207504
2021,[부동산 Knock] 주택착공·분양 절반수준 '뚝'… 얼어붙은 강원 건설업,[부동산 Knock] 주택착공·분양 절반수준 ‘뚝’… 얼어붙은 강원 건설업 < 기사 - 강원도민일보 화면이 제대로 보이지 않는다면 클릭해 주세요! 주요서비스 바로가기 본문 바로가기 매체정보 바로가기 로그인 바로가기 기사검색 바로가기 상단영역 최종편집 :  2025-02-07 17:16 (금) 구독 제보 광고 투고 윤리강령 로그인 닫기 전체메뉴 버튼 자치분권 광복80주년 오피니언 정치 사회 경제 지역 강원&강원인 문화 스포츠 강원도민TV 뉴스레터 지면보기 강원도민일보 사이트맵 종합 정치 사회 경제 문화 스포츠 강원&강원인 기획 광복80주년 민선30주년 오피니언 사설 명경대 기고 도민시론 독자한마디 요즘에 독자시 데스크눈 칼럼 정치 정치일반 자치분권 지방정부 지방의회 대통령실 국회/정당 북한/외교 사회 사회일반 법원/검찰 사건/사고 기후위기 교육/입시 보건/의료 노동/노사 인권 성평등 날씨 경제 경제일반 금융/은행 증권/코인 산업/기업 부동산 소비자 지역 춘천 원주 강릉 동해 태백 속초,http://www.kado.net/news/articleView.html?idxno=1291706
2021,반포자이 석달새 '3.5억' 뚝… 아파트 실거래가 연쇄 하락,"반포자이 석달새 '3.5억' 뚝… 아파트 실거래가 연쇄 하락 - 머니S 코스피 2521.92 14.83 02/07 17:25 코스닥 742.90 2.58 02/07 17:25 원달러 1445.60 1.9 02/07 17:25 두바이유 77.45 0.94 02/07 17:25 금 2876.70 16.3 02/07 17:25 실시간이슈 금융 산업 유통 부동산 증권 전국 경기 부산/경남 호남 대구/경북 인천 기타 오피니언ㆍ연재 오피니언 연재 피플 C라운지 이사람 인터뷰 인사 부고 연예ㆍ스포츠 연예 스포츠 반포자이 석달새 '3.5억' 뚝… 아파트 실거래가 연쇄 하락 대출규제 영향 덜 받는 고가 아파트도 못 피했다 이화랑 기자 1,498 2025.02.04 | 15:51:33 공유하기 카카오 카카오 나에게 페이스북 트위터 네이버 텔레그램 링크 복사 카카오톡 카카오톡나에게 페이스북 트위터 네이버카페블로그 텔레그램 링크복사 정부의 대출 규제 영향으로 서울 아파트 거래가 위축되고 매매가격이 하락하",https://www.moneys.co.kr/article/2025020411400376606
2021,"“신축에서 살고싶은 꿈, 이젠 포기할까”…아파트 분양가, 매매가 넘어...","“신축에서 살고싶은 꿈, 이젠 포기할까”…아파트 분양가, 매매가 넘어섰다 - 매일경제 댓글정책 공감순 최신순 오래된순 뉴스 바로가기 주가 정보 매일 경제 뉴스 MK위클리연재 스타투데이 마켓 부동산 교육 통합검색 로그인 회원가입 로그아웃 마이페이지 ENG JPN CHN 전체메뉴 뉴스홈 경제 기업 사회 국제 부동산 증권 정치 IT·과학 문화 오피니언 스포츠 기획·연재 Special Edition 인기뉴스 뉴스 오피니언 기획연재 스페셜에디션 스타투데이 스포츠 매경게임진 Pulse MK China MK빌리어드뉴스 미라클아이 MK ESG 프리미엄 MK위클리연재 매경e신문 레이더M 오늘의 매경 뉴스레터 AI 오디오 뉴스 매경엠플러스 MK YouTube 핵심 요약쏙 재테크 마켓 부동산 시사 경제 용어 신설법인 라이프 골프 Book 여행 M플레이 Car AGL해외골프 MK 장례 MK 운세 와글와글팝업 비즈니스 The Biz Times 닛케이텔레콤 KDX한국데이터거래소 모바일 쿠폰 MK Frame ",https://www.mk.co.kr/article/11229261
2021,`큰 평수`가 더 올랐다…서울 대형 아파트 매매가격지수 역대 최고,"`Å« Æò¼ö`°¡ ´õ ¿Ã¶ú´Ù¡¦¼­¿ï ´ëÇü ¾ÆÆÄÆ® ¸Å¸Å°¡°ÝÁö¼ö ¿ª´ë ÃÖ°í - µðÁöÅÐÅ¸ÀÓ½º ±¸µ¶ ¢º ³×ÀÌ¹ö ´º½º½ºÅÄµå ³×ÀÌ¹ö Ã¤³Î ´ÙÀ½ Ã¤³Î Áö¸éº¸±â PDF ÃÖ½Å´º½º Á¤Ä¡ °æÁ¦ »ê¾÷ ICT°úÇÐ ±ÝÀ¶ ºÎµ¿»ê ±¹Á¦ »çÈ¸ ÇÇÇÃ ¿ÀÇÇ´Ï¾ð ´ëÇÐ¼Ò½Ä µ¿¿µ»ó °Ë»ö ¼Óº¸ ¹Ì¼º³âÀÚ 159¸í ¼ºÂøÃëÇÑ `ÀÚ°æ´Ü` ÃÑÃ¥ ½Å»ó ³»ÀÏ °ø°³¡¦""33¼¼ Á÷ÀåÀÎ"" ""±èÁ¤Àº °øÆ÷ À¯¹ß, Àü¼úÇÙ ¼øÈ¯¹èÄ¡°¡ È¿°úÀûÀÏ °Í"" DGB±ÝÀ¶, ÀÛ³â ¼øÀÍ 2208¾ï¡¦600¾ï ÀÚ»çÁÖ ¼Ò°¢ Å©·¹µ÷ÄÚÀÎ, Å»Áß¾ÓÈ­ °Å·¡¼Ò `Æë±Ï½º¿Ò` ¸ÞÀÎ³Ý °ø½Ä Ãâ½Ã ÇÁ¸®Áò(PRIZM), `´õ ½Ã¿¡³ª ¸®Á¶Æ®` ¶óÀÌºê °Å·¡¾× ",https://www.dt.co.kr/contents.html?article_no=2025020302109963066001&ref=naver
2021,작년 서울 아파트 매매 절반이 9억 초과…역대 처음,"작년 서울 아파트 매매 절반이 9억 초과…역대 처음 본문 경제 부동산 작년 서울 아파트 매매 절반이 9억 초과…역대 처음 LH 연구원 “올해 주택시장 공급부족…전셋값 오를 것” 박수지 기자 수정 2025-01-26 18:05 등록 2025-01-26 17:40 기사를 읽어드립니다 Your browser does not support the audio element. 0 서울 시내 아파트의 모습. 연합뉴스 아파트값이 급등한 여파로 지난해 서울 아파트 9억원 초과 거래 비중이 역대 처음으로 전체 거래량의 절반을 넘어섰다. 아파트값 상승과 인기지역 아파트를 선호하는 이른바 ‘똘똘한 한 채’ 선호 현상이 영향을 미친 것으로 풀이된다. 한국토지주택공사(LH)는 주택 공급 부족 현상이 당분간 지속될 것으로 전망하면서 전셋값 상승을 우려했다. 26일 국토교통부 실거래가시스템에 신고된 서울 아파트 매매 거래를 보면, 지난해 거래된 5만6863건 가운데 실거래가격이 9억원을 초과한 경우가 전체의 5",https://www.hani.co.kr/arti/economy/property/1179838.html
2021,"작년 아파트 분양가, 매매가보다 비쌌다…15년 만에 역전","작년 아파트 분양가, 매매가보다 비쌌다…15년 만에 역전 | 연합뉴스 연합뉴스 본문 바로가기 메뉴 바로가기 국가기간뉴스 통신사 연합뉴스 최신기사 정치 정치 전체기사 대통령실/총리실 국회/정당 외교 국방 북한 경제 경제 전체기사 경제/정책 금융 부동산 취업/창업 소비자 마켓 + 마켓 + 전체기사 국내주식 해외주식 채권 펀드/ETF 글로벌시장 증권/운용사 리포트 공시 산업 산업 전체기사 산업/기업 전기전자 중화학 자동차 건설 에너지/자원 IT/과학 게임 유통/서비스 중기/벤처 바이오/헬스 농림축산 해양수산 사회 사회 전체기사 사건/사고 법원/검찰 교육 복지/노동 환경/기후변화 여성/아동 재외동포 다문화 전국 전국 전체기사 경기 인천 부산 울산 경남 대구/경북 광주/전남 전북 대전/충남/세종 충북 강원 제주 세계 세계 전체기사 특파원 미국/북미 중국 일본 아시아/호주 유럽 중남미 중동/아프리카 국제기구 PRNewswire/AsiaNet 문화 문화 전체기사 책/문학 만화/웹툰 종교 공연/전",https://www.yna.co.kr/view/AKR20250124068200003?input=1195m
2021,서울 대형 아파트 매매가격지수 역대 최고···'양극화 심화',서울 대형 아파트 매매가격지수 역대 최고···'양극화 심화' < 부동산 < 유통·부동산 < 기사본문 - 스마트에프엔 주요서비스 바로가기 본문 바로가기 매체정보 바로가기 로그인 바로가기 기사검색 바로가기 UPDATED. 2025-02-07 17:08 (금) 로그인 회원가입 인사이트 단독 기획 카드뉴스 스마트경제 금융 증권 보험 카드 경제일반 산업 전기·전자 자동차 항공·해운·물류 조선·철강 에너지·화학 중기벤처 산업일반 유통·부동산 부동산 건설 유통 식음료 패션·뷰티 오피니언 칼럼 기자수첩 기고 인사·동정·부고 데스크칼럼 IT·과학 모바일·통신 인터넷·게임 컴퓨팅 제약·바이오 과학 문화·스포츠 영화 음악 방송·TV 스포츠 출판 문화일반 정치·사회 대통령실 국회·정당 정치일반 교육·노동·환경 보건복지 사회일반 국제 보도자료 날씨 전국 기사검색 이전 기사보기 다음 기사보기 서울 대형 아파트 매매가격지수 역대 최고···'양극화 심화' 다른 공유 찾기 기사스크랩하기 본문 글씨 줄이기 본문 글,https://www.smartfn.co.kr/news/articleView.html?idxno=102291
2021,"""집값 폭락 멈추지 않는다""…잘 나가던 세종, 무슨 일","""집값 폭락 멈추지 않는다""…잘 나가던 세종, 무슨 일 실시간뉴스 法, 송영길 성매매 의혹 제기한 가세연에 ""1000만원 배상 책임"" 태진아 ""故 송대관, 라이브쇼 하기로 했는데…할 말 잃어"" 울컥 소방청 ""딥시크 접속 차단…현장 수집 민감정보 유출 우려"" 고려신용정보, 1억 규모 자사주 처분 결정 F&F, 작년 영업익 4507억…전년比 18%↓ 메디픽셀, 뇌혈관 3차원 분석 소프트웨어 ‘MP뉴로’ 식약처 인증 한빛레이저, 45억 규모 신규시설 투자 '대구 08년생 폭행' 영상 논란…교육청 ""파악 중"" 퀀타피아, 상폐 효력정지 가처분 기각 결정에 즉시항고 3040 남성 패션플랫폼 애슬러, 40억원 규모 시리즈A 투자 유치 구독 지면 My 초판 로그인 로그아웃 NAVER FACEBOOK TWITTER YOUTUBE RSS EMAIL 이데일리 이데일리 2025년 02월 07일 금요일 실시간뉴스 法, 송영길 성매매 의혹 제기한 가세연에 ""1000만원 배상 책임"" 태진아 ""故 송대관, 라이",http://www.edaily.co.kr/news/newspath.asp?newsid=01259526642067240
2021,월세 뛰니 수익 짭짤…오피스텔 투자 꿈틀,"월세 뛰니 수익 짭짤…오피스텔 투자 꿈틀 실시간뉴스 法, 송영길 성매매 의혹 제기한 가세연에 ""1000만원 배상 책임"" 태진아 ""故 송대관, 라이브쇼 하기로 했는데…할 말 잃어"" 울컥 소방청 ""딥시크 접속 차단…현장 수집 민감정보 유출 우려"" 고려신용정보, 1억 규모 자사주 처분 결정 F&F, 작년 영업익 4507억…전년比 18%↓ 메디픽셀, 뇌혈관 3차원 분석 소프트웨어 ‘MP뉴로’ 식약처 인증 한빛레이저, 45억 규모 신규시설 투자 '대구 08년생 폭행' 영상 논란…교육청 ""파악 중"" 퀀타피아, 상폐 효력정지 가처분 기각 결정에 즉시항고 3040 남성 패션플랫폼 애슬러, 40억원 규모 시리즈A 투자 유치 구독 지면 My 초판 로그인 로그아웃 NAVER FACEBOOK TWITTER YOUTUBE RSS EMAIL 이데일리 이데일리 2025년 02월 07일 금요일 실시간뉴스 法, 송영길 성매매 의혹 제기한 가세연에 ""1000만원 배상 책임"" 태진아 ""故 송대관, 라이브쇼 하기로 했",http://www.edaily.co.kr/news/newspath.asp?newsid=01131606642066912
